DocEntry,LineNum,ItemCode,ItemName,Quantity,DelivrdQty,OpenQty,ShipDate,LineStatus,Price,LineTotal
1476,0,SKU-0059,Material SAE 2 EM,21,8,13,2022-04-21,O,125.33,2631.93
1476,1,SKU-0009,Material PGS 3 EF,291,21,270,2022-04-22,O,198.61,57795.51
1476,2,SKU-0007,Material COC 1 EM,57,17,40,2022-03-13,O,49.57,2825.49
1476,3,SKU-0047,Material NSE 5 EF,30,11,19,2022-04-08,O,160.6,4818.0
1476,4,SKU-0047,Material COC 7 EF,44,12,32,2022-03-31,O,197.3,8681.2
1477,0,SKU-0028,Material Isaac 8 EF,56,44,12,2023-12-12,O,183.84,10295.04
1477,1,SKU-0058,Material COC 2 EF,272,261,11,2023-12-03,O,194.69,52955.68
1478,0,SKU-0060,Material NSE 4 EF,130,87,43,2023-11-27,O,57.5,7475.0
1478,1,SKU-0006,Material Isaac 6 EF,72,39,33,2023-11-28,O,257.58,18545.76
1478,2,SKU-0047,Material Isaac 5 EF,169,148,21,2023-12-31,O,146.59,24773.71
1478,3,SKU-0046,Material COC 1 EF,283,116,167,2023-11-22,O,241.34,68299.22
1478,4,SKU-0056,Material SAE 4 EF,203,80,123,2023-12-01,O,183.11,37171.33
1479,0,SKU-0043,Material NSE 4 EF,273,39,234,2023-07-29,O,253.5,69205.5
1479,1,SKU-0005,Material Isaac 8 EF,284,267,17,2023-08-22,O,95.7,27178.8
1480,0,SKU-0018,Material COC 8 EF,51,33,18,2023-09-21,O,136.08,6940.08
1480,1,SKU-0054,Material Isaac 9 EF,121,122,0,2023-09-30,C,66.72,8073.12
1480,2,SKU-0054,Material NSE 3 EM,297,31,266,2023-10-12,O,137.11,40721.67
1481,0,SKU-0004,Material Isaac 2 EF,110,73,37,2023-11-28,O,247.86,27264.6
1481,1,SKU-0027,Material NSE 1 EF,203,130,73,2023-11-20,O,44.59,9051.77
1481,2,SKU-0037,Material PGS 6 EF,247,43,204,2023-12-22,O,49.31,12179.57
1481,3,SKU-0054,Material NSE 1 EM,26,4,22,2023-11-23,O,161.0,4186.0
1481,4,SKU-0022,Material PGS 6 EF,19,11,8,2023-12-30,O,35.65,677.35
1482,0,SKU-0028,Material PGS 2 EF,129,5,124,2023-07-11,O,243.45,31405.05
1482,1,SKU-0015,Material NSE 1 EM,220,34,186,2023-08-06,O,144.6,31812.0
1482,2,SKU-0041,Material PGS 2 EF,179,53,126,2023-08-20,O,46.21,8271.59
1483,0,SKU-0050,Material COC 2 EM,286,264,22,2025-09-28,O,267.44,76487.84
1484,0,SKU-0004,Material Isaac 5 EF,269,92,177,2024-08-26,O,280.29,75398.01
1485,0,SKU-0056,Material NSE 1 EM,84,74,10,2022-12-07,O,135.56,11387.04
1485,1,SKU-0050,Material Isaac 2 EF,249,26,223,2022-12-16,O,250.22,62304.78
1485,2,SKU-0054,Material Isaac 1 EM,284,18,266,2023-01-06,O,33.85,9613.4
1486,0,SKU-0059,Material PGS 7 EF,40,30,10,2023-08-27,O,144.07,5762.8
1486,1,SKU-0022,Material PGS 3 EF,174,121,53,2023-08-20,O,190.36,33122.64
1487,0,SKU-0027,Material SAE 2 EF,31,4,27,2022-06-15,O,84.31,2613.61
1487,1,SKU-0043,Material COC 2 EM,247,127,120,2022-06-17,O,274.6,67826.2
1487,2,SKU-0038,Material Isaac 7 EF,254,124,130,2022-05-15,O,116.47,29583.38
1487,3,SKU-0050,Material Isaac 3 EM,107,88,19,2022-05-19,O,53.87,5764.09
1487,4,SKU-0039,Material Isaac 3 EF,194,11,183,2022-05-06,O,189.6,36782.4
1488,0,SKU-0028,Material Isaac 4 EF,279,139,140,2024-02-06,O,279.47,77972.13
1488,1,SKU-0002,Material PGS 8 EF,52,12,40,2024-01-24,O,274.32,14264.64
1488,2,SKU-0060,Material SAE 3 EM,53,37,16,2024-01-09,O,66.5,3524.5
1488,3,SKU-0039,Material SAE 1 EM,184,148,36,2024-01-18,O,163.19,30026.96
1488,4,SKU-0021,Material SAE 7 EF,202,168,34,2024-01-23,O,110.22,22264.44
1489,0,SKU-0058,Material Isaac 1 EF,68,49,19,2022-09-30,O,251.6,17108.8
1489,1,SKU-0050,Material SAE 8 EF,107,29,78,2022-10-14,O,75.06,8031.42
1489,2,SKU-0054,Material Isaac 3 EM,28,10,18,2022-09-23,O,214.55,6007.4
1489,3,SKU-0050,Material PGS 9 EF,243,224,19,2022-10-23,O,83.38,20261.34
1489,4,SKU-0020,Material PGS 5 EF,104,37,67,2022-11-02,O,254.59,26477.36
1490,0,SKU-0003,Material COC 7 EF,196,56,140,2024-05-13,O,37.25,7301.0
1490,1,SKU-0055,Material COC 8 EF,229,155,74,2024-06-23,O,144.16,33012.64
1490,2,SKU-0005,Material COC 6 EF,173,18,155,2024-05-26,O,166.55,28813.15
1491,0,SKU-0039,Material PGS 1 EM,77,51,26,2024-06-05,O,76.77,5911.29
1491,1,SKU-0059,Material SAE 9 EF,138,64,74,2024-05-14,O,38.4,5299.2
1491,2,SKU-0019,Material NSE 3 EF,221,106,115,2024-06-16,O,261.33,57753.93
1492,0,SKU-0034,Material COC 3 EM,91,42,49,2025-12-23,O,67.38,6131.58
1492,1,SKU-0034,Material NSE 3 EM,86,17,69,2025-11-16,O,29.06,2499.16
1492,2,SKU-0040,Material PGS 2 EF,47,47,0,2025-12-11,C,98.98,4652.06
1492,3,SKU-0057,Material COC 1 EM,170,27,143,2025-11-07,O,61.59,10470.3
1493,0,SKU-0004,Material Isaac 1 EM,69,16,53,2024-04-18,O,213.31,14718.39
1493,1,SKU-0017,Material NSE 2 EM,164,113,51,2024-04-05,O,251.2,41196.8
1493,2,SKU-0019,Material NSE 6 EF,59,59,0,2024-04-07,C,76.73,4527.07
1494,0,SKU-0054,Material PGS 1 EF,67,113,0,2025-01-02,C,268.22,17970.74
1495,0,SKU-0056,Material NSE 4 EF,161,18,143,2025-04-03,O,135.94,21886.34
1495,1,SKU-0027,Material COC 1 EM,162,142,20,2025-04-04,O,146.84,23788.08
1496,0,SKU-0059,Material Isaac 3 EM,149,99,50,2022-05-18,O,189.9,28295.1
1496,1,SKU-0032,Material NSE 3 EF,246,239,7,2022-06-08,O,225.78,55541.88
1496,2,SKU-0031,Material NSE 1 EF,47,44,3,2022-06-02,O,284.02,13348.94
1496,3,SKU-0055,Material PGS 5 EF,38,32,6,2022-05-31,O,90.82,3451.16
1497,0,SKU-0029,Material PGS 4 EF,282,126,156,2024-11-18,O,122.41,34519.62
1497,1,SKU-0006,Material Isaac 4 EF,197,186,11,2024-11-28,O,74.01,14579.97
1498,0,SKU-0031,Material SAE 6 EF,157,46,111,2023-01-13,O,177.26,27829.82
1498,1,SKU-0008,Material COC 3 EF,218,74,144,2023-01-12,O,299.92,65382.56
1498,2,SKU-0027,Material NSE 3 EF,284,191,93,2023-01-17,O,41.77,11862.68
1499,0,SKU-0046,Material SAE 7 EF,130,37,93,2024-06-12,O,218.98,28467.4
1499,1,SKU-0043,Material PGS 5 EF,11,4,7,2024-05-28,O,211.2,2323.2
1500,0,SKU-0056,Material Isaac 3 EM,250,208,42,2022-12-02,O,168.01,42002.5
1501,0,SKU-0032,Material NSE 1 EF,273,247,26,2024-04-24,O,238.76,65181.48
1502,0,SKU-0032,Material PGS 3 EM,140,81,59,2025-10-13,O,296.9,41566.0
1502,1,SKU-0001,Material PGS 2 EM,64,20,44,2025-09-30,O,110.03,7041.92
1502,2,SKU-0053,Material COC 3 EF,114,54,60,2025-09-04,O,258.36,29453.04
1502,3,SKU-0050,Material COC 3 EF,28,25,3,2025-09-24,O,255.55,7155.4
1502,4,SKU-0042,Material NSE 8 EF,109,82,27,2025-10-01,O,294.81,32134.29
1503,0,SKU-0031,Material COC 7 EF,50,50,0,2024-07-09,C,79.4,3970.0
1503,1,SKU-0026,Material PGS 2 EF,208,192,16,2024-08-22,O,187.89,39081.12
1503,2,SKU-0029,Material NSE 2 EF,235,110,125,2024-08-23,O,292.02,68624.7
1503,3,SKU-0018,Material Isaac 7 EF,204,97,107,2024-08-04,O,46.48,9481.92
1503,4,SKU-0004,Material PGS 4 EF,289,186,103,2024-08-10,O,158.04,45673.56
1504,0,SKU-0047,Material COC 2 EF,66,17,49,2025-04-13,O,40.49,2672.34
1504,1,SKU-0002,Material NSE 7 EF,191,158,33,2025-04-13,O,269.09,51396.19
1505,0,SKU-0054,Material SAE 1 EM,244,203,41,2025-07-09,O,152.96,37322.24
1505,1,SKU-0034,Material PGS 3 EM,86,33,53,2025-06-21,O,140.77,12106.22
1506,0,SKU-0035,Material SAE 2 EM,239,71,168,2023-11-18,O,110.73,26464.47
1507,0,SKU-0033,Material PGS 4 EF,75,82,0,2025-04-27,C,226.19,16964.25
1508,0,SKU-0054,Material NSE 8 EF,16,8,8,2025-01-17,O,209.62,3353.92
1508,1,SKU-0039,Material COC 8 EF,257,187,70,2025-01-11,O,201.47,51777.79
1508,2,SKU-0033,Material COC 4 EF,294,74,220,2025-01-21,O,120.08,35303.52
1508,3,SKU-0047,Material NSE 4 EF,298,39,259,2025-01-15,O,157.62,46970.76
1509,0,SKU-0005,Material Isaac 3 EM,266,136,130,2025-09-13,O,52.92,14076.72
1509,1,SKU-0038,Material Isaac 3 EM,78,50,28,2025-09-07,O,298.48,23281.44
1509,2,SKU-0025,Material SAE 4 EF,79,19,60,2025-10-03,O,156.41,12356.39
1509,3,SKU-0041,Material PGS 4 EF,300,108,192,2025-10-04,O,139.8,41940.0
1510,0,SKU-0011,Material PGS 2 EM,225,208,17,2023-05-08,O,298.71,67209.75
1510,1,SKU-0017,Material COC 4 EF,222,113,109,2023-05-02,O,27.76,6162.72
1511,0,SKU-0019,Material Isaac 8 EF,80,78,2,2022-07-04,O,94.96,7596.8
1511,1,SKU-0047,Material PGS 7 EF,47,47,0,2022-06-16,C,59.7,2805.9
1511,2,SKU-0020,Material NSE 7 EF,233,135,98,2022-07-06,O,261.33,60889.89
1512,0,SKU-0002,Material PGS 7 EF,171,30,141,2023-12-01,O,42.29,7231.59
1513,0,SKU-0022,Material Isaac 4 EF,32,31,1,2024-02-20,O,192.29,6153.28
1513,1,SKU-0005,Material SAE 9 EF,191,1,190,2024-03-20,O,185.77,35482.07
1513,2,SKU-0041,Material SAE 1 EM,17,2,15,2024-02-14,O,267.53,4548.01
1513,3,SKU-0014,Material COC 7 EF,196,52,144,2024-03-23,O,131.79,25830.84
1514,0,SKU-0054,Material SAE 4 EF,126,2,124,2023-12-23,O,299.2,37699.2
1514,1,SKU-0031,Material NSE 5 EF,88,53,35,2023-12-02,O,292.47,25737.36
1515,0,SKU-0034,Material COC 8 EF,103,7,96,2025-06-20,O,272.27,28043.81
1515,1,SKU-0031,Material Isaac 3 EF,181,66,115,2025-07-11,O,119.83,21689.23
1515,2,SKU-0003,Material SAE 7 EF,119,60,59,2025-07-06,O,241.87,28782.53
1515,3,SKU-0020,Material Isaac 6 EF,166,5,161,2025-06-22,O,146.05,24244.3
1516,0,SKU-0047,Material Isaac 2 EM,207,81,126,2024-02-20,O,56.71,11738.97
1516,1,SKU-0055,Material SAE 1 EF,284,139,145,2024-01-14,O,108.5,30814.0
1516,2,SKU-0025,Material COC 1 EM,242,106,136,2024-01-24,O,105.73,25586.66
1516,3,SKU-0020,Material COC 5 EF,103,71,32,2024-01-15,O,179.63,18501.89
1516,4,SKU-0048,Material SAE 2 EF,41,12,29,2024-02-02,O,122.44,5020.04
1517,0,SKU-0012,Material COC 3 EF,48,27,21,2024-11-23,O,34.12,1637.76
1517,1,SKU-0057,Material NSE 1 EM,228,84,144,2025-01-04,O,138.16,31500.48
1517,2,SKU-0018,Material Isaac 8 EF,90,17,73,2024-12-09,O,84.22,7579.8
1517,3,SKU-0048,Material Isaac 9 EF,288,33,255,2024-12-09,O,166.41,47926.08
1517,4,SKU-0025,Material Isaac 5 EF,209,186,23,2024-12-31,O,279.54,58423.86
1518,0,SKU-0038,Material COC 2 EM,87,14,73,2025-09-09,O,41.54,3613.98
1518,1,SKU-0006,Material COC 3 EF,205,192,13,2025-08-19,O,154.09,31588.45
1518,2,SKU-0018,Material SAE 8 EF,270,248,22,2025-07-27,O,209.92,56678.4
1518,3,SKU-0015,Material NSE 1 EF,46,36,10,2025-08-14,O,204.64,9413.44
1519,0,SKU-0047,Material NSE 3 EM,28,16,12,2024-05-23,O,59.35,1661.8
1519,1,SKU-0019,Material COC 8 EF,128,83,45,2024-06-06,O,154.85,19820.8
1519,2,SKU-0012,Material Isaac 3 EF,26,2,24,2024-06-04,O,43.3,1125.8
1520,0,SKU-0047,Material SAE 2 EF,181,85,96,2023-02-12,O,196.07,35488.67
1520,1,SKU-0043,Material Isaac 7 EF,94,53,41,2023-02-24,O,215.12,20221.28
1520,2,SKU-0059,Material Isaac 1 EM,297,200,97,2023-02-25,O,239.01,70985.97
1521,0,SKU-0005,Material Isaac 3 EM,87,42,45,2024-06-20,O,105.05,9139.35
1522,0,SKU-0025,Material Isaac 6 EF,77,100,0,2022-10-03,C,63.32,4875.64
1523,0,SKU-0057,Material Isaac 2 EM,140,118,22,2024-12-25,O,144.89,20284.6
1523,1,SKU-0009,Material NSE 9 EF,149,13,136,2024-11-30,O,276.87,41253.63
1523,2,SKU-0033,Material Isaac 1 EM,251,187,64,2024-12-08,O,161.95,40649.45
1524,0,SKU-0022,Material Isaac 3 EM,139,82,57,2024-08-17,O,126.59,17596.01
1525,0,SKU-0007,Material COC 8 EF,198,187,11,2026-02-06,O,127.66,25276.68
1525,1,SKU-0011,Material COC 2 EF,84,71,13,2025-12-27,O,49.54,4161.36
1525,2,SKU-0027,Material PGS 9 EF,165,136,29,2026-01-15,O,284.79,46990.35
1525,3,SKU-0035,Material SAE 1 EM,26,10,16,2026-01-13,O,95.02,2470.52
1525,4,SKU-0023,Material PGS 1 EF,238,207,31,2026-01-01,O,259.84,61841.92
1526,0,SKU-0056,Material COC 3 EF,187,134,53,2023-05-11,O,101.11,18907.57
1527,0,SKU-0028,Material Isaac 3 EM,26,17,9,2024-02-05,O,217.73,5660.98
1527,1,SKU-0021,Material PGS 2 EF,220,175,45,2024-02-15,O,178.31,39228.2
1527,2,SKU-0058,Material Isaac 4 EF,109,41,68,2024-03-21,O,48.64,5301.76
1527,3,SKU-0001,Material NSE 7 EF,263,75,188,2024-02-07,O,243.52,64045.76
1527,4,SKU-0032,Material PGS 2 EM,272,18,254,2024-02-03,O,214.21,58265.12
1528,0,SKU-0022,Material PGS 3 EF,238,92,146,2022-11-16,O,240.13,57150.94
1528,1,SKU-0058,Material PGS 3 EM,106,36,70,2022-11-24,O,136.49,14467.94
1528,2,SKU-0024,Material NSE 3 EM,42,21,21,2022-11-22,O,162.86,6840.12
1529,0,SKU-0039,Material NSE 1 EF,182,140,42,2023-02-27,O,184.2,33524.4
1530,0,SKU-0056,Material PGS 3 EF,202,216,0,2024-07-15,C,129.13,26084.26
1530,1,SKU-0055,Material COC 1 EF,184,14,170,2024-07-21,O,47.16,8677.44
1530,2,SKU-0055,Material COC 5 EF,270,17,253,2024-07-22,O,83.53,22553.1
1531,0,SKU-0027,Material NSE 2 EM,257,214,43,2023-02-16,O,194.81,50066.17
1531,1,SKU-0019,Material Isaac 1 EF,294,228,66,2023-02-20,O,21.48,6315.12
1531,2,SKU-0010,Material NSE 1 EM,270,33,237,2023-01-05,O,151.56,40921.2
1531,3,SKU-0034,Material SAE 6 EF,232,45,187,2023-01-23,O,235.57,54652.24
1532,0,SKU-0017,Material COC 5 EF,184,114,70,2022-11-07,O,282.82,52038.88
1533,0,SKU-0004,Material COC 2 EM,57,56,1,2025-10-27,O,205.92,11737.44
1533,1,SKU-0035,Material COC 2 EM,185,160,25,2025-10-25,O,113.67,21028.95
1533,2,SKU-0038,Material SAE 4 EF,122,82,40,2025-12-12,O,106.26,12963.72
1533,3,SKU-0026,Material NSE 6 EF,259,191,68,2025-10-26,O,140.29,36335.11
1533,4,SKU-0033,Material PGS 3 EM,116,110,6,2025-12-06,O,282.98,32825.68
1534,0,SKU-0015,Material SAE 2 EM,202,166,36,2022-03-10,O,276.38,55828.76
1534,1,SKU-0018,Material Isaac 2 EM,50,23,27,2022-02-03,O,119.7,5985.0
1535,0,SKU-0015,Material Isaac 6 EF,191,110,81,2022-02-03,O,79.22,15131.02
1535,1,SKU-0007,Material SAE 9 EF,161,103,58,2022-02-21,O,139.21,22412.81
1535,2,SKU-0022,Material PGS 4 EF,82,71,11,2022-01-27,O,147.71,12112.22
1535,3,SKU-0056,Material Isaac 2 EF,136,37,99,2022-02-28,O,63.44,8627.84
1536,0,SKU-0032,Material COC 2 EF,252,90,162,2024-09-11,O,73.76,18587.52
1536,1,SKU-0022,Material COC 2 EF,257,80,177,2024-09-16,O,38.48,9889.36
1536,2,SKU-0037,Material NSE 8 EF,91,76,15,2024-08-12,O,137.55,12517.05
1536,3,SKU-0024,Material Isaac 4 EF,30,27,3,2024-09-05,O,193.62,5808.6
1537,0,SKU-0050,Material NSE 9 EF,22,20,2,2023-06-04,O,170.79,3757.38
1538,0,SKU-0001,Material PGS 6 EF,109,37,72,2024-05-23,O,59.4,6474.6
1538,1,SKU-0047,Material PGS 1 EF,203,77,126,2024-06-06,O,89.79,18227.37
1538,2,SKU-0014,Material NSE 6 EF,212,39,173,2024-05-25,O,122.8,26033.6
1538,3,SKU-0050,Material NSE 2 EF,44,12,32,2024-05-24,O,63.22,2781.68
1539,0,SKU-0020,Material SAE 5 EF,145,49,96,2023-05-25,O,278.52,40385.4
1539,1,SKU-0022,Material SAE 7 EF,39,30,9,2023-06-05,O,96.11,3748.29
1539,2,SKU-0056,Material COC 8 EF,138,93,45,2023-05-14,O,179.08,24713.04
1540,0,SKU-0006,Material Isaac 5 EF,103,1,102,2025-08-19,O,104.74,10788.22
1541,0,SKU-0054,Material COC 3 EF,207,171,36,2023-12-18,O,156.33,32360.31
1541,1,SKU-0049,Material COC 1 EM,268,165,103,2023-11-15,O,165.82,44439.76
1541,2,SKU-0055,Material SAE 3 EM,73,55,18,2023-11-30,O,246.06,17962.38
1541,3,SKU-0038,Material COC 3 EM,16,0,16,2023-12-20,O,182.28,2916.48
1541,4,SKU-0010,Material Isaac 6 EF,226,114,112,2023-11-05,O,38.55,8712.3
1542,0,SKU-0051,Material Isaac 1 EF,282,238,44,2024-03-16,O,99.25,27988.5
1543,0,SKU-0043,Material COC 3 EF,172,63,109,2024-03-16,O,45.24,7781.28
1544,0,SKU-0011,Material SAE 2 EM,223,47,176,2024-08-01,O,63.55,14171.65
1544,1,SKU-0003,Material COC 9 EF,167,162,5,2024-08-29,O,120.52,20126.84
1545,0,SKU-0040,Material NSE 6 EF,116,54,62,2024-01-20,O,98.4,11414.4
1545,1,SKU-0013,Material PGS 8 EF,103,24,79,2023-12-19,O,257.57,26529.71
1545,2,SKU-0029,Material Isaac 7 EF,161,40,121,2024-01-19,O,135.14,21757.54
1545,3,SKU-0019,Material SAE 5 EF,157,61,96,2024-01-27,O,116.32,18262.24
1545,4,SKU-0033,Material SAE 6 EF,217,10,207,2023-12-30,O,115.98,25167.66
1546,0,SKU-0041,Material NSE 1 EM,287,50,237,2025-09-03,O,272.49,78204.63
1546,1,SKU-0060,Material SAE 5 EF,41,17,24,2025-08-18,O,148.58,6091.78
1546,2,SKU-0039,Material Isaac 2 EF,188,142,46,2025-08-09,O,79.24,14897.12
1547,0,SKU-0010,Material Isaac 3 EF,124,103,21,2025-07-07,O,249.67,30959.08
1548,0,SKU-0058,Material PGS 7 EF,228,194,34,2023-06-29,O,289.01,65894.28
1549,0,SKU-0044,Material Isaac 2 EM,192,147,45,2025-05-31,O,77.94,14964.48
1549,1,SKU-0041,Material COC 4 EF,25,20,5,2025-06-13,O,188.31,4707.75
1550,0,SKU-0001,Material Isaac 8 EF,83,18,65,2023-04-30,O,160.17,13294.11
1551,0,SKU-0001,Material SAE 5 EF,289,275,14,2026-01-22,O,41.15,11892.35
1551,1,SKU-0060,Material NSE 1 EF,277,140,137,2026-02-11,O,88.86,24614.22
1551,2,SKU-0034,Material Isaac 6 EF,39,24,15,2026-01-18,O,134.96,5263.44
1552,0,SKU-0057,Material COC 4 EF,137,96,41,2024-02-13,O,60.88,8340.56
1552,1,SKU-0018,Material NSE 2 EM,117,99,18,2024-03-02,O,180.44,21111.48
1553,0,SKU-0010,Material Isaac 6 EF,230,178,52,2022-03-13,O,273.38,62877.4
1553,1,SKU-0058,Material COC 3 EF,163,134,29,2022-02-28,O,34.4,5607.2
1553,2,SKU-0042,Material NSE 2 EM,198,22,176,2022-03-03,O,71.72,14200.56
1554,0,SKU-0024,Material COC 4 EF,256,84,172,2022-09-20,O,189.68,48558.08
1555,0,SKU-0029,Material COC 6 EF,30,20,10,2022-06-17,O,137.01,4110.3
1555,1,SKU-0001,Material NSE 5 EF,27,2,25,2022-05-31,O,236.39,6382.53
1556,0,SKU-0009,Material COC 8 EF,253,232,21,2023-05-10,O,163.3,41314.9
1557,0,SKU-0005,Material PGS 9 EF,169,151,18,2022-02-26,O,82.67,13971.23
1557,1,SKU-0014,Material SAE 1 EF,181,129,52,2022-03-01,O,280.37,50746.97
1558,0,SKU-0030,Material Isaac 2 EM,129,122,7,2024-12-13,O,133.19,17181.51
1558,1,SKU-0053,Material PGS 8 EF,106,80,26,2024-11-11,O,143.83,15245.98
1558,2,SKU-0057,Material Isaac 3 EM,82,5,77,2024-11-11,O,134.45,11024.9
1559,0,SKU-0013,Material SAE 8 EF,138,94,44,2022-04-24,O,44.7,6168.6
1559,1,SKU-0018,Material NSE 3 EM,279,89,190,2022-05-04,O,199.16,55565.64
1559,2,SKU-0004,Material PGS 3 EF,246,236,10,2022-05-26,O,81.65,20085.9
1559,3,SKU-0020,Material SAE 2 EF,202,94,108,2022-06-04,O,84.84,17137.68
1559,4,SKU-0060,Material SAE 6 EF,148,121,27,2022-06-11,O,157.21,23267.08
1560,0,SKU-0033,Material Isaac 9 EF,299,256,43,2024-07-07,O,83.68,25020.32
1560,1,SKU-0038,Material COC 3 EF,279,268,11,2024-07-18,O,229.54,64041.66
1560,2,SKU-0034,Material Isaac 8 EF,20,12,8,2024-06-21,O,101.87,2037.4
1560,3,SKU-0054,Material COC 1 EM,191,90,101,2024-06-11,O,248.13,47392.83
1560,4,SKU-0021,Material Isaac 1 EF,43,22,21,2024-06-23,O,58.81,2528.83
1561,0,SKU-0031,Material PGS 1 EF,36,29,7,2025-12-17,O,290.93,10473.48
1561,1,SKU-0013,Material COC 3 EF,99,66,33,2026-01-04,O,35.71,3535.29
1562,0,SKU-0026,Material COC 1 EF,183,128,55,2024-03-24,O,78.63,14389.29
1563,0,SKU-0028,Material PGS 5 EF,74,44,30,2025-02-03,O,225.7,16701.8
1563,1,SKU-0044,Material NSE 9 EF,124,49,75,2025-01-02,O,101.76,12618.24
1564,0,SKU-0042,Material Isaac 8 EF,130,35,95,2025-02-06,O,173.6,22568.0
1564,1,SKU-0046,Material PGS 2 EF,172,175,0,2025-02-03,C,185.31,31873.32
1564,2,SKU-0025,Material NSE 2 EM,283,264,19,2024-12-21,O,208.87,59110.21
1564,3,SKU-0057,Material SAE 3 EF,186,59,127,2024-12-26,O,183.92,34209.12
1564,4,SKU-0017,Material PGS 9 EF,299,102,197,2025-02-08,O,24.37,7286.63
1565,0,SKU-0005,Material Isaac 3 EM,114,48,66,2023-07-19,O,128.87,14691.18
1565,1,SKU-0030,Material NSE 5 EF,243,193,50,2023-07-07,O,68.1,16548.3
1565,2,SKU-0058,Material NSE 9 EF,72,41,31,2023-07-21,O,287.3,20685.6
1565,3,SKU-0031,Material Isaac 5 EF,270,33,237,2023-07-27,O,220.88,59637.6
1566,0,SKU-0049,Material SAE 7 EF,61,41,20,2025-06-28,O,166.1,10132.1
1566,1,SKU-0044,Material COC 2 EF,75,26,49,2025-07-25,O,255.66,19174.5
1566,2,SKU-0029,Material COC 2 EM,215,148,67,2025-06-24,O,29.74,6394.1
1566,3,SKU-0043,Material SAE 2 EF,167,15,152,2025-08-07,O,205.37,34296.79
1566,4,SKU-0021,Material SAE 3 EF,193,50,143,2025-06-24,O,156.77,30256.61
1567,0,SKU-0011,Material Isaac 6 EF,27,6,21,2022-10-14,O,191.93,5182.11
1567,1,SKU-0013,Material NSE 2 EM,254,223,31,2022-09-24,O,258.98,65780.92
1567,2,SKU-0047,Material Isaac 4 EF,77,19,58,2022-10-18,O,87.79,6759.83
1567,3,SKU-0054,Material PGS 5 EF,37,14,23,2022-11-01,O,159.15,5888.55
1567,4,SKU-0007,Material COC 2 EM,85,35,50,2022-11-10,O,224.47,19079.95
1568,0,SKU-0013,Material Isaac 2 EM,260,62,198,2023-07-29,O,66.46,17279.6
1568,1,SKU-0046,Material NSE 1 EM,225,211,14,2023-06-27,O,34.42,7744.5
1568,2,SKU-0058,Material Isaac 2 EF,104,86,18,2023-07-08,O,132.75,13806.0
1569,0,SKU-0004,Material NSE 1 EF,21,3,18,2025-05-15,O,78.76,1653.96
1569,1,SKU-0058,Material PGS 9 EF,154,117,37,2025-05-19,O,40.19,6189.26
1569,2,SKU-0016,Material COC 4 EF,61,44,17,2025-05-25,O,185.03,11286.83
1570,0,SKU-0014,Material Isaac 3 EM,201,169,32,2025-03-01,O,232.26,46684.26
1570,1,SKU-0012,Material Isaac 3 EM,254,132,122,2025-02-27,O,279.21,70919.34
1570,2,SKU-0028,Material SAE 8 EF,150,121,29,2025-03-18,O,121.66,18249.0
1571,0,SKU-0008,Material PGS 4 EF,254,17,237,2024-10-28,O,91.26,23180.04
1572,0,SKU-0059,Material Isaac 7 EF,38,4,34,2025-02-26,O,72.43,2752.34
1572,1,SKU-0048,Material PGS 5 EF,71,33,38,2025-02-12,O,294.71,20924.41
1572,2,SKU-0044,Material NSE 5 EF,174,128,46,2025-02-19,O,21.83,3798.42
1573,0,SKU-0007,Material NSE 5 EF,75,32,43,2025-10-24,O,54.84,4113.0
1574,0,SKU-0014,Material NSE 2 EM,180,118,62,2022-10-19,O,194.89,35080.2
1574,1,SKU-0012,Material COC 3 EF,251,132,119,2022-11-03,O,245.11,61522.61
1574,2,SKU-0039,Material NSE 1 EM,134,112,22,2022-11-16,O,255.07,34179.38
1574,3,SKU-0050,Material Isaac 8 EF,199,76,123,2022-10-28,O,119.14,23708.86
1575,0,SKU-0006,Material COC 2 EF,72,40,32,2025-04-19,O,169.39,12196.08
1576,0,SKU-0037,Material NSE 4 EF,201,89,112,2024-10-28,O,93.95,18883.95
1576,1,SKU-0001,Material Isaac 7 EF,10,8,2,2024-11-19,O,54.5,545.0
1576,2,SKU-0049,Material Isaac 2 EF,56,33,23,2024-10-21,O,106.44,5960.64
1577,0,SKU-0043,Material Isaac 7 EF,43,24,19,2025-10-19,O,33.98,1461.14
1577,1,SKU-0059,Material PGS 8 EF,70,17,53,2025-11-27,O,180.03,12602.1
1578,0,SKU-0002,Material COC 5 EF,224,152,72,2024-11-19,O,142.9,32009.6
1578,1,SKU-0014,Material SAE 9 EF,109,102,7,2024-11-03,O,222.1,24208.9
1578,2,SKU-0035,Material SAE 8 EF,130,113,17,2024-11-08,O,181.34,23574.2
1579,0,SKU-0027,Material SAE 9 EF,259,226,33,2022-03-28,O,109.54,28370.86
1579,1,SKU-0050,Material PGS 1 EM,202,39,163,2022-03-31,O,219.73,44385.46
1579,2,SKU-0007,Material SAE 9 EF,207,207,0,2022-04-25,C,283.19,58620.33
1580,0,SKU-0042,Material COC 7 EF,225,265,0,2023-02-08,C,216.93,48809.25
1580,1,SKU-0011,Material Isaac 5 EF,113,6,107,2023-03-06,O,61.92,6996.96
1580,2,SKU-0023,Material COC 2 EF,272,10,262,2023-02-03,O,245.59,66800.48
1580,3,SKU-0043,Material NSE 1 EM,240,138,102,2023-02-03,O,34.2,8208.0
